application_id,job_id,apply_date,source,screening_score,final_stage,decision_date,outcome
1224,108,2023-12-23,LinkedIn,77,applied,2023-12-27,Rejected
1225,19,2023-05-20,Indeed,52,applied,2023-06-03,Rejected
1226,136,2023-02-24,Indeed,68,applied,2023-03-05,Rejected
1227,16,2023-05-05,Referral,67,applied,2023-05-09,Rejected
1228,18,2023-04-18,Indeed,84,applied,2023-05-02,Rejected
1229,48,2023-07-26,Career Site,74,screen,2023-08-24,Rejected
1230,113,2023-05-18,Agency,50,screen,2023-06-17,Rejected
1231,51,2023-08-25,Referral,82,accepted,2023-09-28,Hired
1232,75,2023-11-21,Referral,45,onsite,2023-12-30,Rejected
1233,142,2023-08-16,Agency,72,screen,2023-09-17,Rejected
1234,74,2023-11-02,Indeed,51,applied,2023-11-10,Rejected
1235,4,2023-08-19,Agency,48,applied,2023-08-24,Rejected
1236,137,2023-08-19,LinkedIn,72,applied,2023-08-27,Rejected
1237,173,2023-08-27,Referral,43,screen,2023-09-24,Rejected
1238,170,2023-07-14,Referral,63,applied,2023-07-23,Rejected
1239,105,2023-07-27,LinkedIn,77,applied,2023-07-31,Rejected
1240,82,2023-08-26,LinkedIn,57,accepted,2023-09-12,Hired
1241,165,2023-06-05,LinkedIn,68,applied,2023-06-14,Rejected
1242,10,2023-05-25,Referral,91,applied,2023-05-26,Rejected
1243,61,2023-05-01,LinkedIn,87,screen,2023-05-19,Rejected
1244,92,2023-10-03,LinkedIn,71,applied,2023-10-06,Rejected
1245,156,2023-06-12,Indeed,85,screen,2023-07-08,Rejected
1246,1,2023-07-25,LinkedIn,55,applied,2023-08-07,Rejected
1247,52,2023-08-09,Referral,31,onsite,2023-09-04,Rejected
1248,19,2023-05-08,LinkedIn,60,screen,2023-05-15,Rejected
1249,136,2023-05-16,Referral,71,screen,2023-06-07,Rejected
1250,156,2023-07-17,Indeed,73,applied,2023-07-27,Rejected
1251,79,2023-03-18,LinkedIn,70,screen,2023-04-11,Rejected
1252,92,2023-09-06,LinkedIn,80,onsite,2023-10-06,Rejected
1253,131,2023-10-20,LinkedIn,36,onsite,2023-11-27,Rejected
1254,10,2023-05-05,LinkedIn,77,screen,2023-05-16,Rejected
1255,172,2023-10-10,Referral,50,applied,2023-10-16,Rejected
1256,92,2023-05-17,Career Site,68,onsite,2023-06-15,Rejected
1257,102,2023-07-16,Career Site,63,onsite,2023-08-19,Rejected
1258,63,2023-09-06,Campus,75,onsite,2023-09-22,Rejected
1259,3,2023-07-01,Indeed,63,screen,2023-07-09,Rejected
1260,73,2023-11-19,Referral,79,applied,2023-12-01,Rejected
1261,151,2023-08-18,LinkedIn,82,applied,2023-08-26,Rejected
1262,20,2023-07-10,Referral,53,applied,2023-07-19,Rejected
1263,27,2023-09-14,LinkedIn,45,applied,2023-09-15,Rejected
1264,26,2023-05-08,LinkedIn,57,screen,2023-05-29,Rejected
1265,136,2023-03-24,Referral,72,applied,2023-04-04,Rejected
1266,14,2023-07-23,LinkedIn,49,applied,2023-07-24,Rejected
1267,180,2023-06-24,LinkedIn,60,screen,2023-07-09,Rejected
1268,24,2023-07-17,LinkedIn,53,applied,2023-07-31,Rejected
1269,161,2023-10-22,Referral,67,screen,2023-11-07,Rejected
1270,164,2023-04-19,LinkedIn,80,screen,2023-05-14,Rejected
1271,87,2023-06-04,LinkedIn,100,applied,2023-06-07,Rejected
1272,113,2023-06-11,Indeed,39,onsite,2023-07-07,Rejected
1273,49,2023-08-14,Indeed,43,applied,2023-08-17,Rejected
1274,139,2023-03-21,LinkedIn,41,applied,2023-03-30,Rejected
1275,74,2023-06-09,Referral,77,applied,2023-06-10,Rejected
1276,107,2023-10-12,LinkedIn,86,onsite,2023-10-25,Rejected
1277,20,2023-03-31,Campus,64,applied,2023-04-05,Rejected
1278,3,2023-06-05,LinkedIn,88,applied,2023-06-14,Rejected
1279,140,2023-09-15,Indeed,46,screen,2023-10-13,Rejected
1280,77,2023-05-11,Career Site,77,screen,2023-06-05,Rejected
1281,143,2023-02-20,LinkedIn,86,offer,2023-03-23,Rejected
1282,36,2023-11-24,LinkedIn,84,applied,2023-11-29,Rejected
1283,133,2023-03-30,Career Site,87,screen,2023-04-14,Rejected
1284,132,2023-11-22,Career Site,81,onsite,2023-12-23,Rejected
1285,118,2023-08-08,Campus,56,screen,2023-08-23,Rejected
1286,35,2023-08-26,Referral,73,offer,2023-10-02,Rejected
1287,38,2023-04-24,LinkedIn,84,onsite,2023-06-01,Rejected
1288,111,2023-05-21,Campus,80,onsite,2023-06-30,Rejected
1289,36,2023-07-27,LinkedIn,52,screen,2023-08-16,Rejected
1290,170,2023-05-09,LinkedIn,62,screen,2023-05-25,Rejected
1291,141,2023-07-06,Campus,77,applied,2023-07-12,Rejected
1292,134,2023-08-08,Campus,51,screen,2023-08-25,Rejected
1293,122,2023-10-26,LinkedIn,88,applied,2023-11-04,Rejected
1294,154,2023-08-13,Agency,65,applied,2023-08-19,Rejected
1295,85,2023-08-25,LinkedIn,43,screen,2023-09-08,Rejected
1296,41,2023-11-09,Indeed,38,screen,2023-11-29,Rejected
1297,76,2023-04-01,LinkedIn,66,onsite,2023-05-02,Rejected
1298,74,2023-09-28,LinkedIn,56,applied,2023-10-11,Rejected
1299,91,2023-09-29,Career Site,94,onsite,2023-11-06,Rejected
1300,18,2023-09-18,LinkedIn,58,applied,2023-09-24,Rejected
1301,144,2023-07-21,Referral,88,applied,2023-07-31,Rejected
1302,129,2023-08-02,Indeed,60,onsite,2023-08-30,Rejected
1303,119,2023-05-14,Indeed,75,applied,2023-05-16,Rejected
1304,85,2023-10-17,Indeed,63,screen,2023-11-05,Rejected
1305,164,2023-07-01,Agency,40,applied,2023-07-07,Rejected
1306,104,2023-07-26,Indeed,61,applied,2023-07-30,Rejected
1307,33,2023-05-05,Campus,55,applied,2023-05-13,Rejected
1308,36,2023-06-25,LinkedIn,99,applied,2023-06-28,Rejected
1309,17,2023-06-30,Agency,58,onsite,2023-07-27,Rejected
1310,12,2023-06-15,LinkedIn,71,applied,2023-06-22,Rejected
1311,57,2023-05-13,LinkedIn,71,applied,2023-05-17,Rejected
1312,1,2023-08-28,Agency,48,applied,2023-09-10,Rejected
1313,11,2023-06-07,Career Site,52,applied,2023-06-11,Rejected
1314,174,2023-07-05,Career Site,94,applied,2023-07-10,Rejected
1315,67,2023-03-12,LinkedIn,61,screen,2023-03-31,Rejected
1316,39,2023-07-09,LinkedIn,85,onsite,2023-08-12,Rejected
1317,170,2023-08-06,Indeed,50,screen,2023-08-20,Rejected
1318,56,2023-08-24,LinkedIn,70,screen,2023-09-10,Rejected
1319,132,2023-09-21,Indeed,77,applied,2023-09-26,Rejected
1320,79,2023-06-30,Agency,33,onsite,2023-08-06,Rejected
1321,140,2023-10-07,Career Site,46,onsite,2023-11-09,Rejected
1322,137,2023-04-12,Referral,73,onsite,2023-05-17,Rejected
1323,75,2024-01-03,Campus,79,applied,2024-01-05,Rejected
1324,151,2023-07-13,LinkedIn,60,screen,2023-08-06,Rejected
1325,4,2023-06-01,LinkedIn,60,applied,2023-06-11,Rejected
1326,118,2023-07-24,LinkedIn,73,screen,2023-08-07,Rejected
1327,43,2023-08-05,Career Site,60,screen,2023-08-25,Rejected
1328,103,2023-05-22,Agency,57,applied,2023-05-28,Rejected
1329,132,2023-06-29,Indeed,29,applied,2023-07-04,Rejected
1330,40,2023-08-21,Career Site,42,applied,2023-08-30,Rejected
1331,52,2023-04-04,LinkedIn,94,applied,2023-04-11,Rejected
1332,99,2023-05-31,Career Site,95,applied,2023-06-09,Rejected
1333,144,2023-05-22,Indeed,53,screen,2023-06-06,Rejected
1334,60,2023-06-15,Indeed,58,applied,2023-06-19,Rejected
1335,95,2023-06-10,Referral,60,applied,2023-06-21,Rejected
1336,49,2023-07-07,Agency,55,applied,2023-07-11,Rejected
1337,37,2023-05-22,Indeed,49,screen,2023-06-14,Rejected
1338,126,2023-07-16,LinkedIn,89,applied,2023-07-18,Rejected
1339,97,2024-03-08,Indeed,63,applied,2024-03-20,Rejected
1340,56,2023-08-12,Referral,75,screen,2023-08-23,Rejected
1341,111,2023-07-15,Campus,65,screen,2023-07-19,Rejected
1342,6,2023-10-20,Indeed,84,onsite,2023-12-08,Rejected
1343,70,2024-02-18,LinkedIn,66,applied,2024-02-26,Rejected
1344,76,2023-02-20,Agency,55,applied,2023-02-28,Rejected
1345,72,2023-09-23,Campus,79,screen,2023-10-08,Rejected
1346,133,2023-04-01,LinkedIn,68,onsite,2023-04-15,Rejected
1347,35,2023-12-21,Referral,77,applied,2024-01-04,Rejected
1348,120,2023-06-09,LinkedIn,78,screen,2023-06-30,Rejected
1349,42,2023-12-17,LinkedIn,74,accepted,2024-01-31,Hired
1350,54,2023-10-29,LinkedIn,65,screen,2023-11-11,Rejected
1351,81,2023-07-28,Indeed,68,screen,2023-08-24,Rejected
1352,107,2023-07-21,Indeed,63,applied,2023-07-23,Rejected
1353,172,2023-07-08,LinkedIn,54,screen,2023-07-23,Rejected
1354,115,2023-06-19,LinkedIn,57,screen,2023-07-07,Rejected
1355,28,2023-05-30,Agency,58,screen,2023-06-23,Rejected
1356,79,2023-03-02,Indeed,64,offer,2023-03-31,Rejected
1357,45,2023-08-15,LinkedIn,66,onsite,2023-09-22,Rejected
1358,4,2023-09-12,LinkedIn,73,screen,2023-09-19,Rejected
1359,142,2023-06-17,Referral,58,screen,2023-07-10,Rejected
1360,80,2023-09-20,Referral,56,screen,2023-10-09,Rejected
1361,32,2023-05-22,LinkedIn,78,applied,2023-06-04,Rejected
1362,123,2023-05-11,Campus,53,applied,2023-05-23,Rejected
1363,17,2023-08-14,Referral,67,applied,2023-08-18,Rejected
1364,66,2023-06-16,Campus,74,onsite,2023-07-30,Rejected
1365,119,2023-09-18,Referral,73,screen,2023-10-19,Rejected
1366,158,2023-08-11,LinkedIn,45,onsite,2023-10-06,Rejected
1367,16,2023-08-15,LinkedIn,79,screen,2023-09-02,Rejected
1368,172,2023-07-12,LinkedIn,59,screen,2023-08-05,Rejected
1369,171,2023-05-19,LinkedIn,69,screen,2023-06-06,Rejected
1370,76,2023-02-21,LinkedIn,74,screen,2023-03-15,Rejected
1371,159,2023-06-24,LinkedIn,86,applied,2023-07-05,Rejected
1372,112,2023-07-04,Agency,52,onsite,2023-08-11,Rejected
1373,124,2023-06-22,LinkedIn,64,offer,2023-08-01,Rejected
1374,17,2023-05-13,LinkedIn,38,accepted,2023-07-11,Hired
1375,25,2023-08-10,Career Site,66,onsite,2023-09-22,Rejected
1376,54,2023-09-20,Referral,65,applied,2023-10-01,Rejected
1377,127,2023-07-12,Career Site,57,screen,2023-07-29,Rejected
1378,51,2023-06-29,Indeed,52,applied,2023-06-30,Rejected
1379,165,2023-08-28,Indeed,93,onsite,2023-09-22,Rejected
1380,49,2023-05-12,Referral,57,applied,2023-05-20,Rejected
1381,130,2024-09-07,Campus,73,screen,2024-10-03,Rejected
1382,104,2023-08-23,LinkedIn,57,applied,2023-08-27,Rejected
1383,132,2023-07-31,Referral,63,screen,2023-08-25,Rejected
1384,45,2023-06-26,Referral,78,onsite,2023-08-04,Rejected
1385,85,2023-10-08,Indeed,78,onsite,2023-10-28,Rejected
1386,8,2023-08-18,Campus,77,onsite,2023-09-24,Rejected
1387,144,2023-06-03,LinkedIn,37,applied,2023-06-07,Rejected
1388,121,2023-03-21,LinkedIn,59,screen,2023-04-07,Rejected
1389,109,2023-06-26,LinkedIn,63,screen,2023-07-18,Rejected
1390,56,2023-11-03,Indeed,47,screen,2023-11-19,Rejected
1391,78,2023-06-24,LinkedIn,91,applied,2023-07-05,Rejected
1392,142,2023-07-19,Referral,83,onsite,2023-08-29,Rejected
1393,148,2023-11-18,Indeed,59,screen,2023-12-05,Rejected
1394,26,2023-09-08,LinkedIn,60,screen,2023-10-02,Rejected
1395,140,2023-09-04,Indeed,55,applied,2023-09-13,Rejected
1396,76,2023-05-09,LinkedIn,91,onsite,2023-06-04,Rejected
1397,137,2023-05-16,Agency,74,applied,2023-05-29,Rejected
1398,112,2023-08-19,LinkedIn,70,screen,2023-09-17,Rejected
1399,32,2023-07-22,Agency,74,applied,2023-07-23,Rejected
1400,146,2023-04-20,Career Site,61,applied,2023-04-29,Rejected
1401,119,2023-05-30,Referral,75,applied,2023-06-04,Rejected
1402,178,2023-06-07,Referral,46,screen,2023-06-19,Rejected
1403,64,2023-05-24,Career Site,56,applied,2023-05-28,Rejected
1404,159,2023-07-06,LinkedIn,48,screen,2023-07-24,Rejected
1405,81,2023-04-24,LinkedIn,85,applied,2023-04-30,Rejected
1406,124,2023-06-26,LinkedIn,63,accepted,2023-08-27,Hired
1407,69,2023-07-11,LinkedIn,68,accepted,2023-08-11,Hired
1408,35,2023-11-27,Career Site,95,applied,2023-12-02,Rejected
1409,100,2023-07-23,Indeed,72,onsite,2023-08-27,Rejected
1410,36,2023-10-07,Indeed,65,applied,2023-10-09,Rejected
1411,178,2023-06-12,Indeed,80,screen,2023-07-02,Rejected
1412,124,2023-06-15,Indeed,79,onsite,2023-07-07,Rejected
1413,20,2023-03-04,Indeed,69,applied,2023-03-10,Rejected
1414,156,2023-06-19,LinkedIn,77,onsite,2023-07-20,Rejected
1415,103,2023-09-03,Career Site,73,screen,2023-09-27,Rejected
1416,73,2023-10-04,Indeed,72,onsite,2023-11-03,Rejected
1417,85,2023-09-25,Career Site,61,onsite,2023-10-20,Rejected
1418,30,2023-09-30,Agency,77,screen,2023-10-12,Rejected
1419,33,2023-05-29,LinkedIn,55,screen,2023-06-18,Rejected
1420,169,2023-08-30,Indeed,70,applied,2023-09-08,Rejected
1421,144,2023-09-02,Referral,66,applied,2023-09-03,Rejected
1422,121,2023-06-12,Referral,49,applied,2023-06-16,Rejected
1423,52,2023-06-21,Referral,81,applied,2023-06-27,Rejected
1424,59,2023-10-16,LinkedIn,75,applied,2023-10-29,Rejected
1425,140,2023-10-31,LinkedIn,50,screen,2023-11-19,Rejected
1426,179,2023-08-10,Agency,44,applied,2023-08-17,Rejected
1427,164,2023-06-29,LinkedIn,33,screen,2023-07-15,Rejected
1428,87,2023-02-26,LinkedIn,54,applied,2023-03-11,Rejected
1429,112,2023-08-04,Referral,48,applied,2023-08-06,Rejected
1430,23,2023-08-16,LinkedIn,81,accepted,2023-09-28,Hired
1431,38,2023-06-24,LinkedIn,56,applied,2023-07-04,Rejected
1432,93,2023-06-20,Indeed,98,applied,2023-07-02,Rejected
1433,21,2023-07-21,Agency,75,onsite,2023-08-20,Rejected
1434,110,2023-07-16,Indeed,39,applied,2023-07-29,Rejected
1435,12,2023-09-04,Campus,69,applied,2023-09-14,Rejected
1436,74,2023-06-12,Indeed,68,screen,2023-06-16,Rejected
1437,165,2023-08-07,LinkedIn,55,screen,2023-08-23,Rejected
1438,64,2023-11-05,Referral,48,screen,2023-12-07,Rejected
1439,133,2023-08-02,LinkedIn,80,applied,2023-08-09,Rejected
1440,58,2023-04-04,LinkedIn,88,screen,2023-04-23,Rejected
1441,151,2023-04-30,Referral,50,screen,2023-05-16,Rejected
1442,5,2023-11-08,LinkedIn,62,onsite,2023-12-08,Rejected
1443,19,2023-05-22,Referral,64,onsite,2023-06-20,Rejected
1444,28,2023-04-07,Referral,81,onsite,2023-05-08,Rejected
1445,79,2023-05-25,Career Site,74,screen,2023-06-24,Rejected
1446,114,2023-07-26,Campus,87,applied,2023-07-30,Rejected
1447,40,2023-08-03,LinkedIn,71,onsite,2023-09-08,Rejected
1448,38,2023-07-19,LinkedIn,77,applied,2023-07-26,Rejected
1449,127,2023-06-09,Agency,46,applied,2023-06-13,Rejected
1450,130,2024-08-11,LinkedIn,45,applied,2024-08-16,Rejected
1451,147,2023-08-20,Career Site,61,applied,2023-08-30,Rejected
1452,159,2023-04-25,LinkedIn,52,screen,2023-05-06,Rejected
1453,154,2023-07-21,Referral,57,applied,2023-08-03,Rejected
1454,172,2023-11-18,Referral,52,applied,2023-11-29,Rejected
1455,159,2023-02-04,Agency,53,applied,2023-02-13,Rejected
1456,158,2023-09-29,LinkedIn,65,applied,2023-10-10,Rejected
1457,155,2023-12-20,LinkedIn,46,applied,2024-01-01,Rejected
1458,57,2023-05-17,Indeed,79,applied,2023-05-20,Rejected
1459,64,2023-05-30,Referral,40,applied,2023-06-07,Rejected
1460,172,2023-09-13,LinkedIn,88,applied,2023-09-19,Rejected
1461,128,2023-08-12,Agency,75,applied,2023-08-26,Rejected
1462,55,2023-08-09,Agency,63,applied,2023-08-23,Rejected
1463,107,2023-08-26,Indeed,68,onsite,2023-09-24,Rejected
1464,149,2023-05-09,Referral,54,applied,2023-05-11,Rejected
1465,171,2023-09-19,Referral,56,screen,2023-10-13,Rejected
1466,165,2023-07-12,Agency,76,applied,2023-07-23,Rejected
1467,80,2023-10-18,Career Site,65,screen,2023-11-01,Rejected
1468,11,2023-07-29,LinkedIn,91,onsite,2023-08-25,Rejected
1469,105,2023-04-20,Career Site,60,applied,2023-05-01,Rejected
1470,36,2023-11-19,Referral,74,applied,2023-11-29,Rejected
1471,72,2023-10-11,Agency,76,screen,2023-11-06,Rejected
1472,131,2023-06-26,Indeed,57,screen,2023-07-17,Rejected
1473,153,2024-01-25,Campus,44,onsite,2024-02-16,Rejected
1474,23,2023-06-12,Referral,56,applied,2023-06-26,Rejected
1475,108,2023-11-16,Career Site,73,applied,2023-11-29,Rejected
1476,112,2023-10-02,Agency,75,screen,2023-10-15,Rejected
1477,141,2023-06-18,LinkedIn,84,applied,2023-06-24,Rejected
1478,129,2023-07-12,Campus,89,accepted,2023-08-15,Hired
1479,136,2023-05-27,LinkedIn,75,onsite,2023-06-20,Rejected
1480,81,2023-07-15,LinkedIn,60,applied,2023-07-26,Rejected
1481,90,2023-06-11,Career Site,66,screen,2023-06-28,Rejected
1482,80,2023-05-29,LinkedIn,48,applied,2023-06-05,Rejected
1483,134,2023-09-25,Campus,73,applied,2023-10-01,Rejected
1484,165,2023-04-12,Agency,84,onsite,2023-05-25,Rejected
1485,74,2023-08-31,LinkedIn,36,applied,2023-09-09,Rejected
1486,50,2023-06-12,Career Site,37,applied,2023-06-23,Rejected
1487,158,2023-11-11,Indeed,68,offer,2023-12-15,Rejected
1488,128,2023-08-04,LinkedIn,53,applied,2023-08-10,Rejected
1489,16,2023-05-21,Agency,35,screen,2023-06-02,Rejected
1490,176,2023-10-06,Indeed,85,onsite,2023-11-06,Rejected
1491,69,2023-09-26,Referral,59,onsite,2023-10-25,Rejected
1492,149,2023-09-19,Referral,80,applied,2023-10-02,Rejected
1493,165,2023-04-03,LinkedIn,85,offer,2023-05-16,Rejected
1494,68,2023-06-28,LinkedIn,83,screen,2023-07-20,Rejected
1495,58,2023-06-10,Referral,54,applied,2023-06-16,Rejected
1496,114,2023-10-18,LinkedIn,76,accepted,2023-11-18,Hired
1497,180,2023-09-07,LinkedIn,60,applied,2023-09-13,Rejected
1498,127,2023-09-07,Indeed,69,screen,2023-09-17,Rejected
1499,93,2023-05-29,LinkedIn,87,onsite,2023-06-22,Rejected
1500,13,2023-09-09,Agency,66,onsite,2023-10-12,Rejected
1501,124,2023-06-28,LinkedIn,55,applied,2023-07-06,Rejected
1502,44,2023-06-28,LinkedIn,83,applied,2023-06-29,Rejected
1503,170,2023-05-25,Career Site,64,applied,2023-05-26,Rejected
1504,112,2023-09-11,Campus,66,screen,2023-10-03,Rejected
1505,164,2023-08-01,Indeed,48,applied,2023-08-11,Rejected
1506,113,2023-04-15,Referral,45,screen,2023-05-01,Rejected
1507,143,2023-05-25,Campus,58,onsite,2023-07-09,Rejected
1508,96,2023-05-04,Career Site,45,screen,2023-06-04,Rejected
1509,137,2023-08-29,Career Site,54,applied,2023-09-02,Rejected
1510,63,2023-06-14,Campus,93,screen,2023-06-28,Rejected
1511,25,2023-06-22,Career Site,43,screen,2023-07-07,Rejected
1512,95,2023-10-09,Referral,60,onsite,2023-10-21,Rejected
1513,82,2023-12-13,Career Site,73,applied,2023-12-16,Rejected
1514,20,2023-08-21,LinkedIn,71,onsite,2023-09-17,Rejected
1515,106,2023-07-04,Agency,62,screen,2023-07-18,Rejected
1516,166,2023-08-06,Career Site,75,applied,2023-08-16,Rejected
1517,77,2023-04-16,Agency,56,screen,2023-05-03,Rejected
1518,163,2023-12-30,Indeed,42,applied,2024-01-11,Rejected
1519,147,2023-09-22,LinkedIn,63,applied,2023-10-01,Rejected
1520,146,2023-10-07,Indeed,55,applied,2023-10-12,Rejected
1521,72,2023-10-03,LinkedIn,71,onsite,2023-11-03,Rejected
1522,110,2023-04-20,LinkedIn,85,onsite,2023-05-15,Rejected
1523,140,2023-09-17,LinkedIn,77,applied,2023-09-24,Rejected
1524,121,2023-03-24,Indeed,50,applied,2023-03-30,Rejected
1525,136,2023-03-28,Career Site,59,screen,2023-04-10,Rejected
1526,112,2023-08-27,Referral,65,onsite,2023-10-09,Rejected
1527,88,2023-05-16,LinkedIn,85,onsite,2023-06-26,Rejected
1528,174,2023-03-26,LinkedIn,64,accepted,2023-05-16,Hired
1529,142,2023-05-06,Career Site,50,onsite,2023-05-29,Rejected
1530,145,2023-06-20,LinkedIn,79,screen,2023-07-06,Rejected
1531,92,2023-06-16,Campus,77,applied,2023-06-28,Rejected
1532,56,2023-07-17,LinkedIn,52,applied,2023-07-27,Rejected
1533,57,2023-08-14,Referral,81,screen,2023-09-01,Rejected
1534,75,2023-08-27,Agency,65,applied,2023-09-10,Rejected
1535,16,2023-05-19,Agency,73,applied,2023-05-31,Rejected
1536,6,2023-07-21,Agency,62,applied,2023-07-29,Rejected
1537,87,2023-06-12,LinkedIn,52,onsite,2023-07-11,Rejected
1538,77,2023-03-28,Indeed,76,screen,2023-04-21,Rejected
1539,70,2023-12-15,LinkedIn,65,applied,2023-12-21,Rejected
1540,41,2023-06-16,Referral,72,screen,2023-06-26,Rejected
1541,72,2023-07-04,Indeed,33,applied,2023-07-10,Rejected
1542,2,2023-07-28,LinkedIn,64,screen,2023-08-19,Rejected
1543,83,2023-07-25,LinkedIn,58,onsite,2023-09-08,Rejected
1544,145,2023-04-14,LinkedIn,63,applied,2023-04-15,Rejected
1545,171,2023-04-24,LinkedIn,45,applied,2023-05-05,Rejected
1546,165,2023-03-15,Career Site,75,onsite,2023-04-16,Rejected
1547,7,2023-08-07,LinkedIn,50,screen,2023-08-21,Rejected
1548,61,2023-07-29,Indeed,81,applied,2023-08-07,Rejected
1549,125,2023-07-24,Indeed,40,screen,2023-08-16,Rejected
1550,93,2023-05-09,LinkedIn,73,screen,2023-05-27,Rejected
1551,152,2023-11-10,LinkedIn,52,applied,2023-11-23,Rejected
1552,114,2023-06-27,Agency,75,applied,2023-06-28,Rejected
1553,103,2023-04-11,Referral,71,screen,2023-05-06,Rejected
1554,105,2023-08-12,Referral,65,screen,2023-09-11,Rejected
1555,89,2023-08-29,Career Site,57,applied,2023-09-08,Rejected
1556,117,2023-03-24,LinkedIn,64,applied,2023-03-31,Rejected
1557,49,2023-05-03,Referral,85,screen,2023-05-15,Rejected
1558,147,2023-05-22,Career Site,40,applied,2023-05-26,Rejected
1559,145,2023-05-11,LinkedIn,76,applied,2023-05-12,Rejected
1560,68,2023-09-06,Referral,65,applied,2023-09-07,Rejected
1561,177,2023-12-16,Campus,44,onsite,2024-01-12,Rejected
1562,123,2023-08-25,LinkedIn,74,onsite,2023-10-07,Rejected
1563,84,2023-06-25,Agency,78,screen,2023-07-16,Rejected
1564,89,2023-08-16,Referral,69,applied,2023-08-19,Rejected
1565,31,2023-05-26,Indeed,40,screen,2023-06-14,Rejected
1566,11,2023-03-21,Referral,53,screen,2023-04-05,Rejected
1567,52,2023-07-13,Career Site,66,applied,2023-07-20,Rejected
1568,75,2023-09-14,LinkedIn,48,applied,2023-09-21,Rejected
1569,7,2023-09-10,Indeed,72,applied,2023-09-19,Rejected
1570,170,2023-04-18,LinkedIn,67,onsite,2023-05-23,Rejected
1571,128,2023-07-06,LinkedIn,72,screen,2023-07-19,Rejected
1572,13,2023-09-08,Career Site,62,applied,2023-09-14,Rejected
1573,120,2023-04-03,Referral,56,applied,2023-04-08,Rejected
1574,154,2023-08-15,LinkedIn,55,onsite,2023-09-17,Rejected
1575,170,2023-07-26,LinkedIn,69,applied,2023-08-07,Rejected
1576,166,2023-05-30,Agency,53,screen,2023-06-26,Rejected
1577,85,2023-11-21,LinkedIn,43,applied,2023-11-25,Rejected
1578,29,2023-07-28,Indeed,55,onsite,2023-08-30,Rejected
1579,50,2023-08-02,Agency,31,screen,2023-08-19,Rejected
1580,157,2023-11-11,Referral,37,applied,2023-11-17,Rejected
1581,146,2023-08-26,LinkedIn,74,applied,2023-09-05,Rejected
1582,161,2023-12-15,Referral,78,onsite,2024-01-29,Rejected
1583,169,2024-02-05,LinkedIn,56,onsite,2024-02-21,Rejected
1584,62,2023-05-06,Indeed,70,screen,2023-05-24,Rejected
1585,3,2023-06-06,Referral,76,screen,2023-06-17,Rejected
